,0,1,Year,b_id
2883,Rent Percent,0.07412438352840844,2018,45
2884,Latitude,0.06801632492034981,2018,45
2885,Health Provider Distance,0.02589330904733456,2018,45
2886,Distance from Public Transportation,0.0,2018,45
2887,Public Wifi Distance,0.0,2018,45
2888,Uninhabited Percent,0.0,2018,45
2889,Owner Percent,0.0,2018,45
2890,Education Percent,0.0,2018,45
2891,Immigration Percent,0.0,2018,45
2892,Computer Percent,0.0,2018,45
2893,Longitude,0.0,2018,45
2894,Reported Barrio,0.0,2018,45
2895,Health Provider Distance,0.1796467606711487,2018,46
2896,Reported Barrio,0.17934239037284685,2018,46
2897,Rent Percent,0.13540577625828387,2018,46
2898,Immigration Percent,0.13411174672625625,2018,46
2899,Owner Percent,0.11220495080482308,2018,46
2900,Education Percent,0.10024150867273818,2018,46
2901,Computer Percent,0.062661958773087,2018,46
2902,Distance from Public Transportation,0.060046549408718335,2018,46
2903,Regular Percent,0.05948231633327605,2018,46
2904,Cellular Percent,0.0436038989015568,2018,46
2905,Uninhabited Percent,0.03154892157374345,2018,46
2906,Latitude,0.026580654325965902,2018,46
2907,Sports Center Distance,0.0,2018,46
2908,Public Wifi Distance,0.0,2018,46
2909,Longitude,0.0,2018,46
2910,Cellular Percent,0.6277044323092398,2018,47
2911,Owner Percent,0.6173922141392374,2018,47
2912,Education Percent,0.5348932455650843,2018,47
2913,Longitude,0.4700378855060989,2018,47
2914,Computer Percent,0.4208462665110981,2018,47
2915,Uninhabited Percent,0.4146755638367765,2018,47
2916,Immigration Percent,0.3915887951219099,2018,47
2917,Rent Percent,0.3686483331026735,2018,47
2918,Regular Percent,0.3650738799116806,2018,47
2919,Distance from Public Transportation,0.3480286250969493,2018,47
2920,Health Provider Distance,0.31561514560017834,2018,47
2921,Public Wifi Distance,0.3104217972521224,2018,47
2922,Sports Center Distance,0.2648186481428476,2018,47
2923,Latitude,0.22843874088463426,2018,47
2924,Reported Barrio,0.22336643968814385,2018,47
2925,Distance from Public Transportation,0.3297711072822387,2018,48
2926,Cellular Percent,0.32953261226328445,2018,48
2927,Rent Percent,0.3289976507824095,2018,48
2928,Uninhabited Percent,0.3159071021573494,2018,48
2929,Education Percent,0.3154215095911315,2018,48
2930,Regular Percent,0.3068402892668427,2018,48
2931,Owner Percent,0.2573804126313561,2018,48
2932,Computer Percent,0.2544581771846515,2018,48
2933,Longitude,0.2527876050756599,2018,48
2934,Sports Center Distance,0.23376319554900735,2018,48
2935,Public Wifi Distance,0.20792531067996126,2018,48
2936,Immigration Percent,0.20193600978573126,2018,48
2937,Health Provider Distance,0.200428815583968,2018,48
2938,Latitude,0.19652527132356606,2018,48
2939,Reported Barrio,0.022143832421628318,2018,48
